,mkg_normalized_mae,mkg_normalized_rmse,mkg_r2,mkg_mean_log_likelihood,mkf_lf_training_time,mkg_hf_training_time,mkg_inference_time,mkg_learned_noise_std,ck_normalized_mae,ck_normalized_rmse,ck_r2,ck_mean_log_likelihood,ck_lf_training_time,ck_hf_training_time,ck_inference_time,ck_learned_noise_std,hk_normalized_mae,hk_normalized_rmse,hk_r2,hk_mean_log_likelihood,hk_lf_training_time,hk_hf_training_time,hk_inference_time,hk_learned_noise_std,sk_normalized_mae,sk_normalized_rmse,sk_r2,sk_mean_log_likelihood,sk_lf_training_time,sk_hf_training_time,sk_inference_time,sk_learned_noise_std,mkg_lf_training_time
20,0.5549928551420461,0.0734870155841635,0.9981799591220862,-0.331523458466462,,0.5917534828186035,0.0041966438293457,0.0494904194186116,0.1658995929713592,0.0323851537389784,0.9996465305796832,0.6507729237552757,7.051852464675903,1.044388771057129,0.0171637535095214,0.0745111988763739,0.1182806231620103,0.0279828808611797,0.999736096731928,0.7102065693379861,30.32528257369995,0.3998785018920898,0.0066215991973876,0.0778884061538664,0.5862938726656908,0.0766736340273063,0.9980186918924868,0.4735538207441903,4.809204578399658,0.4677283763885498,0.0198781490325927,0.0658763776395798,2.673190832138061
21,0.060193427535719,0.0206594611267043,0.9998561539634052,0.7577910791131832,,0.6876194477081299,0.0044107437133789,0.1044637029521983,0.0986897095385637,0.0299317244322979,0.9996980580900064,0.686874319002018,6.095092296600342,1.5150787830352783,0.0140864849090576,0.1015509844265479,0.0940068163179568,0.0295481015695559,0.9997057482272887,0.6851612836071748,4.931351184844971,0.4813184738159179,0.0066556930541992,0.1030023590024993,0.1533843642675759,0.0391120670083532,0.999484437337166,0.5433850569322384,3.920509338378906,0.6017606258392334,0.0149834156036376,0.1038468072229587,2.253014087677002
22,0.1223142584604976,0.0217636362509874,0.999840366939952,0.7721685409621729,,0.553635835647583,0.0045030117034912,0.0899533069484474,0.0996425940303556,0.0149416705259018,0.9999247583634964,0.8291438454967794,3.9739720821380615,1.4459705352783203,0.0149221420288085,0.0984303769890996,0.0682154627871324,0.0149968861156667,0.9999242012386906,0.8214251148179811,5.051896572113037,0.5070698261260986,0.0072607994079589,0.0981094800951858,0.1880700018471263,0.0273113063454973,0.9997486118112804,0.6476394120859764,3.64503812789917,0.6125280857086182,0.0152993202209472,0.0993196792330767,2.6707763671875
23,0.0638868075371674,0.0293779689464182,0.999709126969058,0.6467529613133679,,0.5767817497253418,0.0046892166137695,0.110537106911892,0.0576430931759947,0.0242533079118581,0.999801755164436,0.716678757023984,8.222594976425171,3.0580835342407227,0.0308585166931152,0.0872890001686354,0.0701534042470992,0.028220607443919,0.9997315937423668,0.6624893361159024,77.79507899284363,4.243123531341553,0.0100183486938476,0.1055490776617434,0.0792419974107544,0.0286342352880556,0.9997236680511103,0.6430094967177674,13.999688148498535,0.9847111701965332,0.0188839435577392,0.0929021461496823,2.296249866485596
24,0.3526349133069021,0.1421408978436414,0.9931907695868456,-0.3960979286777453,,0.1996369361877441,0.0048737525939941,0.2952612876870642,0.2889923742437369,0.1218487075232511,0.9949961788866024,-0.3386759986310035,44.04808831214905,0.3719589710235595,0.0374186038970947,0.2761771947070625,2.592967324183261,1.22718321986916,0.4924501100214175,-2.6255984965211963,27.756463289260864,0.1063048839569091,0.0070083141326904,3.5017936416504005,1.5446832563682726,0.5878029105158384,0.8835543188014822,-1.3857192687948237,8.2741117477417,0.1995291709899902,0.0230734348297119,3.122683929154542e-05,4.065338134765625
25,0.5808835677712088,0.1136994115589136,0.9956431124046844,-22.16109366424061,,0.4000618457794189,0.0058655738830566,0.0112434335195502,0.4928418325511531,0.0918833624115021,0.997154663201671,-11215.016315460189,5.917779207229614,0.4960367679595947,0.0154461860656738,3.537209986996988e-05,0.5287098434538658,0.0974014184137682,0.9968026477543588,-12456.959733462309,4.458869934082031,0.2124390602111816,0.0058498382568359,3.537209986996988e-05,0.50875898601083,0.09999774427745,0.9966299190850156,0.0054630852818481,3.8121743202209473,0.2280752658843994,0.014312744140625,2.748299822116639e-05,1.7188129425048828
26,0.663537194004238,0.0716975593263377,0.9982675182617474,0.1883525654715531,,0.6194455623626709,0.0041944980621337,0.2093948431578557,0.2537899826448516,0.0523791498669186,0.9990753511959686,0.4729474473656568,4.322500467300415,0.9752974510192872,0.0145344734191894,0.1212870693798719,0.274591744200321,0.0509567587343152,0.9991248882550868,0.4677532229736289,4.707770586013794,0.4703319072723388,0.0069313049316406,0.1078759936526771,0.1325447732564278,0.0493060719300382,0.9991806664637533,0.2884259018370589,4.050030708312988,0.4900424480438232,0.0152573585510253,0.0280792002879865,1.8118255138397217
27,0.0921699453000407,0.0312507005057575,0.999670860931963,0.5632275482006643,,0.6796607971191406,0.0045244693756103,0.1467313714161535,0.0404527205398762,0.0195484029416693,0.999871209898284,0.6448876558138151,4.2560248374938965,1.1130905151367188,0.0146214962005615,0.1412248756146016,0.0470499073018633,0.0217804038664823,0.9998401208692268,0.5824502564472888,4.478434085845947,0.5024316310882568,0.0077736377716064,0.1455544498366208,0.1354821608407274,0.0437996755814157,0.999353450605974,0.5413871217201781,4.535659790039063,0.8570375442504883,0.0197672843933105,0.0826745519046199,2.6010470390319824
28,0.70118503073118,0.0753166227022678,0.9980882037897256,0.2561283079391966,,0.6680395603179932,0.0045957565307617,0.1516933006506319,0.201004400754249,0.0332836467138258,0.999626645209024,0.6525946857339959,7.860549926757812,1.3004543781280518,0.0159623622894287,0.1200641387816867,0.1884545102183925,0.0328604281116508,0.9996360796379308,0.6438029156467523,4.982059717178345,0.5993576049804688,0.0148861408233642,0.1200060668164468,0.2820393949216095,0.036130093437124,0.9995600552992022,0.5623905414777897,4.001519441604614,0.6464242935180664,0.0158472061157226,0.1221883527937033,1.9344761371612549
29,0.20020784854005103,0.03559117294324549,0.9995730819439594,0.6120856027954336,,0.6143076419830322,0.004638671875,0.10583797038509068,0.09176086306454471,0.028161055856742657,0.9997327253376957,0.6903483986377894,4.075664043426514,1.600207805633545,0.021771669387817383,0.0915532233783297,0.10271561346576151,0.029112024376657157,0.9997143693988175,0.6695059521607565,4.9214489459991455,0.5670208930969238,0.00811624526977539,0.08919282399729231,0.09515692322372458,0.027375639309501144,0.9997474261049171,0.6651265675557592,6.3248841762542725,0.7162504196166992,0.015631437301635742,0.09218536552107817,1.5855650901794434
