,method,num_hf,num_lf,problem,seed
499,mf_rbf,10,50,mf_Sixhump,17
500,mf_rbf,10,100,mf_Sixhump,17
501,mf_rbf,10,30,mf_Sixhump,18
502,mf_rbf,10,50,mf_Sixhump,18
503,mf_rbf,10,100,mf_Sixhump,18
504,mf_rbf,10,30,mf_Sixhump,19
505,mf_rbf,10,50,mf_Sixhump,19
506,mf_rbf,10,100,mf_Sixhump,19
507,mf_rbf,10,30,mf_Sixhump,20
508,mf_rbf,10,50,mf_Sixhump,20
509,mf_rbf,10,100,mf_Sixhump,20
510,mf_rbf,10,30,mf_Sixhump,21
511,mf_rbf,10,50,mf_Sixhump,21
512,mf_rbf,10,100,mf_Sixhump,21
513,mf_rbf,10,30,mf_Sixhump,22
514,mf_rbf,10,50,mf_Sixhump,22
515,mf_rbf,10,100,mf_Sixhump,22
516,mf_rbf,10,30,mf_Sixhump,23
517,mf_rbf,10,50,mf_Sixhump,23
518,mf_rbf,10,100,mf_Sixhump,23
519,mf_rbf,10,30,mf_Sixhump,24
520,mf_rbf,10,50,mf_Sixhump,24
521,mf_rbf,10,100,mf_Sixhump,24
522,mf_rbf,10,30,mf_Sixhump,25
523,mf_rbf,10,50,mf_Sixhump,25
524,mf_rbf,10,100,mf_Sixhump,25
525,mf_rbf,10,30,mf_Sixhump,26
526,mf_rbf,10,50,mf_Sixhump,26
527,mf_rbf,10,100,mf_Sixhump,26
528,mf_rbf,10,30,mf_Sixhump,27
529,mf_rbf,10,50,mf_Sixhump,27
530,mf_rbf,10,100,mf_Sixhump,27
531,mf_rbf,10,30,mf_Sixhump,28
532,mf_rbf,10,50,mf_Sixhump,28
533,mf_rbf,10,100,mf_Sixhump,28
534,mf_rbf,10,30,mf_Sixhump,29
535,mf_rbf,10,50,mf_Sixhump,29
536,mf_rbf,10,100,mf_Sixhump,29
537,mf_rbf,10,30,mf_Sixhump,30
538,mf_rbf,10,50,mf_Sixhump,30
539,mf_rbf,10,100,mf_Sixhump,30
