,method,num_hf,num_lf,problem,seed
197,mf_rbf,16,120,Forrester_1a,1
198,mf_rbf,18,120,Forrester_1a,1
199,mf_rbf,20,120,Forrester_1a,1
200,mf_rbf,2,25,Forrester_1a,2
201,mf_rbf,4,25,Forrester_1a,2
202,mf_rbf,6,25,Forrester_1a,2
203,mf_rbf,8,25,Forrester_1a,2
204,mf_rbf,10,25,Forrester_1a,2
205,mf_rbf,12,25,Forrester_1a,2
206,mf_rbf,14,25,Forrester_1a,2
207,mf_rbf,16,25,Forrester_1a,2
208,mf_rbf,18,25,Forrester_1a,2
209,mf_rbf,20,25,Forrester_1a,2
210,mf_rbf,2,30,Forrester_1a,2
211,mf_rbf,4,30,Forrester_1a,2
212,mf_rbf,6,30,Forrester_1a,2
213,mf_rbf,8,30,Forrester_1a,2
214,mf_rbf,10,30,Forrester_1a,2
215,mf_rbf,12,30,Forrester_1a,2
216,mf_rbf,14,30,Forrester_1a,2
217,mf_rbf,16,30,Forrester_1a,2
218,mf_rbf,18,30,Forrester_1a,2
219,mf_rbf,20,30,Forrester_1a,2
220,mf_rbf,2,35,Forrester_1a,2
221,mf_rbf,4,35,Forrester_1a,2
222,mf_rbf,6,35,Forrester_1a,2
223,mf_rbf,8,35,Forrester_1a,2
224,mf_rbf,10,35,Forrester_1a,2
225,mf_rbf,12,35,Forrester_1a,2
226,mf_rbf,14,35,Forrester_1a,2
227,mf_rbf,16,35,Forrester_1a,2
228,mf_rbf,18,35,Forrester_1a,2
229,mf_rbf,20,35,Forrester_1a,2
230,mf_rbf,2,40,Forrester_1a,2
231,mf_rbf,4,40,Forrester_1a,2
232,mf_rbf,6,40,Forrester_1a,2
233,mf_rbf,8,40,Forrester_1a,2
234,mf_rbf,10,40,Forrester_1a,2
235,mf_rbf,12,40,Forrester_1a,2
236,mf_rbf,14,40,Forrester_1a,2
237,mf_rbf,16,40,Forrester_1a,2
238,mf_rbf,18,40,Forrester_1a,2
239,mf_rbf,20,40,Forrester_1a,2
240,mf_rbf,2,45,Forrester_1a,2
241,mf_rbf,4,45,Forrester_1a,2
242,mf_rbf,6,45,Forrester_1a,2
243,mf_rbf,8,45,Forrester_1a,2
244,mf_rbf,10,45,Forrester_1a,2
245,mf_rbf,12,45,Forrester_1a,2
246,mf_rbf,14,45,Forrester_1a,2
247,mf_rbf,16,45,Forrester_1a,2
248,mf_rbf,18,45,Forrester_1a,2
249,mf_rbf,20,45,Forrester_1a,2
250,mf_rbf,2,50,Forrester_1a,2
251,mf_rbf,4,50,Forrester_1a,2
252,mf_rbf,6,50,Forrester_1a,2
253,mf_rbf,8,50,Forrester_1a,2
254,mf_rbf,10,50,Forrester_1a,2
255,mf_rbf,12,50,Forrester_1a,2
256,mf_rbf,14,50,Forrester_1a,2
257,mf_rbf,16,50,Forrester_1a,2
258,mf_rbf,18,50,Forrester_1a,2
259,mf_rbf,20,50,Forrester_1a,2
260,mf_rbf,2,55,Forrester_1a,2
261,mf_rbf,4,55,Forrester_1a,2
262,mf_rbf,6,55,Forrester_1a,2
263,mf_rbf,8,55,Forrester_1a,2
264,mf_rbf,10,55,Forrester_1a,2
265,mf_rbf,12,55,Forrester_1a,2
266,mf_rbf,14,55,Forrester_1a,2
267,mf_rbf,16,55,Forrester_1a,2
268,mf_rbf,18,55,Forrester_1a,2
269,mf_rbf,20,55,Forrester_1a,2
270,mf_rbf,2,60,Forrester_1a,2
271,mf_rbf,4,60,Forrester_1a,2
272,mf_rbf,6,60,Forrester_1a,2
273,mf_rbf,8,60,Forrester_1a,2
274,mf_rbf,10,60,Forrester_1a,2
275,mf_rbf,12,60,Forrester_1a,2
276,mf_rbf,14,60,Forrester_1a,2
277,mf_rbf,16,60,Forrester_1a,2
278,mf_rbf,18,60,Forrester_1a,2
279,mf_rbf,20,60,Forrester_1a,2
