,method,noise_std,num_hf,num_lf,problem,seed
3060,scaled_kriging,0.1,5,100,mf_CurrinExp,5
3061,scaled_kriging,0.3,5,100,mf_CurrinExp,5
3062,scaled_kriging,0.5,5,100,mf_CurrinExp,5
3063,scaled_kriging,0.1,10,100,mf_CurrinExp,5
3064,scaled_kriging,0.3,10,100,mf_CurrinExp,5
3065,scaled_kriging,0.5,10,100,mf_CurrinExp,5
3066,scaled_kriging,0.1,15,100,mf_CurrinExp,5
3067,scaled_kriging,0.3,15,100,mf_CurrinExp,5
3068,scaled_kriging,0.5,15,100,mf_CurrinExp,5
3069,scaled_kriging,0.1,20,100,mf_CurrinExp,5
3070,scaled_kriging,0.3,20,100,mf_CurrinExp,5
3071,scaled_kriging,0.5,20,100,mf_CurrinExp,5
3072,scaled_kriging,0.1,25,100,mf_CurrinExp,5
3073,scaled_kriging,0.3,25,100,mf_CurrinExp,5
3074,scaled_kriging,0.5,25,100,mf_CurrinExp,5
3075,scaled_kriging,0.1,30,100,mf_CurrinExp,5
3076,scaled_kriging,0.3,30,100,mf_CurrinExp,5
3077,scaled_kriging,0.5,30,100,mf_CurrinExp,5
3078,scaled_kriging,0.1,5,125,mf_CurrinExp,5
3079,scaled_kriging,0.3,5,125,mf_CurrinExp,5
3080,scaled_kriging,0.5,5,125,mf_CurrinExp,5
3081,scaled_kriging,0.1,10,125,mf_CurrinExp,5
3082,scaled_kriging,0.3,10,125,mf_CurrinExp,5
3083,scaled_kriging,0.5,10,125,mf_CurrinExp,5
3084,scaled_kriging,0.1,15,125,mf_CurrinExp,5
3085,scaled_kriging,0.3,15,125,mf_CurrinExp,5
3086,scaled_kriging,0.5,15,125,mf_CurrinExp,5
3087,scaled_kriging,0.1,20,125,mf_CurrinExp,5
3088,scaled_kriging,0.3,20,125,mf_CurrinExp,5
3089,scaled_kriging,0.5,20,125,mf_CurrinExp,5
3090,scaled_kriging,0.1,25,125,mf_CurrinExp,5
3091,scaled_kriging,0.3,25,125,mf_CurrinExp,5
3092,scaled_kriging,0.5,25,125,mf_CurrinExp,5
3093,scaled_kriging,0.1,30,125,mf_CurrinExp,5
3094,scaled_kriging,0.3,30,125,mf_CurrinExp,5
3095,scaled_kriging,0.5,30,125,mf_CurrinExp,5
3096,scaled_kriging,0.1,5,150,mf_CurrinExp,5
3097,scaled_kriging,0.3,5,150,mf_CurrinExp,5
3098,scaled_kriging,0.5,5,150,mf_CurrinExp,5
3099,scaled_kriging,0.1,10,150,mf_CurrinExp,5
3100,scaled_kriging,0.3,10,150,mf_CurrinExp,5
3101,scaled_kriging,0.5,10,150,mf_CurrinExp,5
3102,scaled_kriging,0.1,15,150,mf_CurrinExp,5
3103,scaled_kriging,0.3,15,150,mf_CurrinExp,5
3104,scaled_kriging,0.5,15,150,mf_CurrinExp,5
3105,scaled_kriging,0.1,20,150,mf_CurrinExp,5
3106,scaled_kriging,0.3,20,150,mf_CurrinExp,5
3107,scaled_kriging,0.5,20,150,mf_CurrinExp,5
3108,scaled_kriging,0.1,25,150,mf_CurrinExp,5
3109,scaled_kriging,0.3,25,150,mf_CurrinExp,5
3110,scaled_kriging,0.5,25,150,mf_CurrinExp,5
3111,scaled_kriging,0.1,30,150,mf_CurrinExp,5
3112,scaled_kriging,0.3,30,150,mf_CurrinExp,5
3113,scaled_kriging,0.5,30,150,mf_CurrinExp,5
3114,scaled_kriging,0.1,5,175,mf_CurrinExp,5
3115,scaled_kriging,0.3,5,175,mf_CurrinExp,5
3116,scaled_kriging,0.5,5,175,mf_CurrinExp,5
3117,scaled_kriging,0.1,10,175,mf_CurrinExp,5
3118,scaled_kriging,0.3,10,175,mf_CurrinExp,5
3119,scaled_kriging,0.5,10,175,mf_CurrinExp,5
3120,scaled_kriging,0.1,15,175,mf_CurrinExp,5
3121,scaled_kriging,0.3,15,175,mf_CurrinExp,5
3122,scaled_kriging,0.5,15,175,mf_CurrinExp,5
3123,scaled_kriging,0.1,20,175,mf_CurrinExp,5
3124,scaled_kriging,0.3,20,175,mf_CurrinExp,5
3125,scaled_kriging,0.5,20,175,mf_CurrinExp,5
3126,scaled_kriging,0.1,25,175,mf_CurrinExp,5
3127,scaled_kriging,0.3,25,175,mf_CurrinExp,5
3128,scaled_kriging,0.5,25,175,mf_CurrinExp,5
3129,scaled_kriging,0.1,30,175,mf_CurrinExp,5
3130,scaled_kriging,0.3,30,175,mf_CurrinExp,5
3131,scaled_kriging,0.5,30,175,mf_CurrinExp,5
3132,scaled_kriging,0.1,5,200,mf_CurrinExp,5
3133,scaled_kriging,0.3,5,200,mf_CurrinExp,5
3134,scaled_kriging,0.5,5,200,mf_CurrinExp,5
3135,scaled_kriging,0.1,10,200,mf_CurrinExp,5
3136,scaled_kriging,0.3,10,200,mf_CurrinExp,5
3137,scaled_kriging,0.5,10,200,mf_CurrinExp,5
3138,scaled_kriging,0.1,15,200,mf_CurrinExp,5
3139,scaled_kriging,0.3,15,200,mf_CurrinExp,5
3140,scaled_kriging,0.5,15,200,mf_CurrinExp,5
3141,scaled_kriging,0.1,20,200,mf_CurrinExp,5
3142,scaled_kriging,0.3,20,200,mf_CurrinExp,5
3143,scaled_kriging,0.5,20,200,mf_CurrinExp,5
3144,scaled_kriging,0.1,25,200,mf_CurrinExp,5
3145,scaled_kriging,0.3,25,200,mf_CurrinExp,5
3146,scaled_kriging,0.5,25,200,mf_CurrinExp,5
3147,scaled_kriging,0.1,30,200,mf_CurrinExp,5
3148,scaled_kriging,0.3,30,200,mf_CurrinExp,5
3149,scaled_kriging,0.5,30,200,mf_CurrinExp,5
3150,scaled_kriging,0.1,5,50,mf_Hartman3,1
3151,scaled_kriging,0.3,5,50,mf_Hartman3,1
3152,scaled_kriging,0.5,5,50,mf_Hartman3,1
3153,scaled_kriging,0.1,10,50,mf_Hartman3,1
3154,scaled_kriging,0.3,10,50,mf_Hartman3,1
3155,scaled_kriging,0.5,10,50,mf_Hartman3,1
3156,scaled_kriging,0.1,15,50,mf_Hartman3,1
3157,scaled_kriging,0.3,15,50,mf_Hartman3,1
3158,scaled_kriging,0.5,15,50,mf_Hartman3,1
3159,scaled_kriging,0.1,20,50,mf_Hartman3,1
3160,scaled_kriging,0.3,20,50,mf_Hartman3,1
3161,scaled_kriging,0.5,20,50,mf_Hartman3,1
3162,scaled_kriging,0.1,25,50,mf_Hartman3,1
3163,scaled_kriging,0.3,25,50,mf_Hartman3,1
3164,scaled_kriging,0.5,25,50,mf_Hartman3,1
3165,scaled_kriging,0.1,30,50,mf_Hartman3,1
3166,scaled_kriging,0.3,30,50,mf_Hartman3,1
3167,scaled_kriging,0.5,30,50,mf_Hartman3,1
3168,scaled_kriging,0.1,5,75,mf_Hartman3,1
3169,scaled_kriging,0.3,5,75,mf_Hartman3,1
3170,scaled_kriging,0.5,5,75,mf_Hartman3,1
3171,scaled_kriging,0.1,10,75,mf_Hartman3,1
3172,scaled_kriging,0.3,10,75,mf_Hartman3,1
3173,scaled_kriging,0.5,10,75,mf_Hartman3,1
3174,scaled_kriging,0.1,15,75,mf_Hartman3,1
3175,scaled_kriging,0.3,15,75,mf_Hartman3,1
3176,scaled_kriging,0.5,15,75,mf_Hartman3,1
3177,scaled_kriging,0.1,20,75,mf_Hartman3,1
3178,scaled_kriging,0.3,20,75,mf_Hartman3,1
3179,scaled_kriging,0.5,20,75,mf_Hartman3,1
3180,scaled_kriging,0.1,25,75,mf_Hartman3,1
3181,scaled_kriging,0.3,25,75,mf_Hartman3,1
3182,scaled_kriging,0.5,25,75,mf_Hartman3,1
3183,scaled_kriging,0.1,30,75,mf_Hartman3,1
3184,scaled_kriging,0.3,30,75,mf_Hartman3,1
3185,scaled_kriging,0.5,30,75,mf_Hartman3,1
3186,scaled_kriging,0.1,5,100,mf_Hartman3,1
3187,scaled_kriging,0.3,5,100,mf_Hartman3,1
3188,scaled_kriging,0.5,5,100,mf_Hartman3,1
3189,scaled_kriging,0.1,10,100,mf_Hartman3,1
3190,scaled_kriging,0.3,10,100,mf_Hartman3,1
3191,scaled_kriging,0.5,10,100,mf_Hartman3,1
3192,scaled_kriging,0.1,15,100,mf_Hartman3,1
3193,scaled_kriging,0.3,15,100,mf_Hartman3,1
3194,scaled_kriging,0.5,15,100,mf_Hartman3,1
3195,scaled_kriging,0.1,20,100,mf_Hartman3,1
3196,scaled_kriging,0.3,20,100,mf_Hartman3,1
3197,scaled_kriging,0.5,20,100,mf_Hartman3,1
3198,scaled_kriging,0.1,25,100,mf_Hartman3,1
3199,scaled_kriging,0.3,25,100,mf_Hartman3,1
3200,scaled_kriging,0.5,25,100,mf_Hartman3,1
3201,scaled_kriging,0.1,30,100,mf_Hartman3,1
3202,scaled_kriging,0.3,30,100,mf_Hartman3,1
3203,scaled_kriging,0.5,30,100,mf_Hartman3,1
3204,scaled_kriging,0.1,5,125,mf_Hartman3,1
3205,scaled_kriging,0.3,5,125,mf_Hartman3,1
3206,scaled_kriging,0.5,5,125,mf_Hartman3,1
3207,scaled_kriging,0.1,10,125,mf_Hartman3,1
3208,scaled_kriging,0.3,10,125,mf_Hartman3,1
3209,scaled_kriging,0.5,10,125,mf_Hartman3,1
3210,scaled_kriging,0.1,15,125,mf_Hartman3,1
3211,scaled_kriging,0.3,15,125,mf_Hartman3,1
3212,scaled_kriging,0.5,15,125,mf_Hartman3,1
3213,scaled_kriging,0.1,20,125,mf_Hartman3,1
3214,scaled_kriging,0.3,20,125,mf_Hartman3,1
3215,scaled_kriging,0.5,20,125,mf_Hartman3,1
3216,scaled_kriging,0.1,25,125,mf_Hartman3,1
3217,scaled_kriging,0.3,25,125,mf_Hartman3,1
3218,scaled_kriging,0.5,25,125,mf_Hartman3,1
3219,scaled_kriging,0.1,30,125,mf_Hartman3,1
3220,scaled_kriging,0.3,30,125,mf_Hartman3,1
3221,scaled_kriging,0.5,30,125,mf_Hartman3,1
3222,scaled_kriging,0.1,5,150,mf_Hartman3,1
3223,scaled_kriging,0.3,5,150,mf_Hartman3,1
3224,scaled_kriging,0.5,5,150,mf_Hartman3,1
3225,scaled_kriging,0.1,10,150,mf_Hartman3,1
3226,scaled_kriging,0.3,10,150,mf_Hartman3,1
3227,scaled_kriging,0.5,10,150,mf_Hartman3,1
3228,scaled_kriging,0.1,15,150,mf_Hartman3,1
3229,scaled_kriging,0.3,15,150,mf_Hartman3,1
3230,scaled_kriging,0.5,15,150,mf_Hartman3,1
3231,scaled_kriging,0.1,20,150,mf_Hartman3,1
3232,scaled_kriging,0.3,20,150,mf_Hartman3,1
3233,scaled_kriging,0.5,20,150,mf_Hartman3,1
3234,scaled_kriging,0.1,25,150,mf_Hartman3,1
3235,scaled_kriging,0.3,25,150,mf_Hartman3,1
3236,scaled_kriging,0.5,25,150,mf_Hartman3,1
3237,scaled_kriging,0.1,30,150,mf_Hartman3,1
3238,scaled_kriging,0.3,30,150,mf_Hartman3,1
3239,scaled_kriging,0.5,30,150,mf_Hartman3,1
3240,scaled_kriging,0.1,5,175,mf_Hartman3,1
3241,scaled_kriging,0.3,5,175,mf_Hartman3,1
3242,scaled_kriging,0.5,5,175,mf_Hartman3,1
3243,scaled_kriging,0.1,10,175,mf_Hartman3,1
3244,scaled_kriging,0.3,10,175,mf_Hartman3,1
3245,scaled_kriging,0.5,10,175,mf_Hartman3,1
3246,scaled_kriging,0.1,15,175,mf_Hartman3,1
3247,scaled_kriging,0.3,15,175,mf_Hartman3,1
3248,scaled_kriging,0.5,15,175,mf_Hartman3,1
3249,scaled_kriging,0.1,20,175,mf_Hartman3,1
3250,scaled_kriging,0.3,20,175,mf_Hartman3,1
3251,scaled_kriging,0.5,20,175,mf_Hartman3,1
3252,scaled_kriging,0.1,25,175,mf_Hartman3,1
3253,scaled_kriging,0.3,25,175,mf_Hartman3,1
3254,scaled_kriging,0.5,25,175,mf_Hartman3,1
3255,scaled_kriging,0.1,30,175,mf_Hartman3,1
3256,scaled_kriging,0.3,30,175,mf_Hartman3,1
3257,scaled_kriging,0.5,30,175,mf_Hartman3,1
3258,scaled_kriging,0.1,5,200,mf_Hartman3,1
3259,scaled_kriging,0.3,5,200,mf_Hartman3,1
3260,scaled_kriging,0.5,5,200,mf_Hartman3,1
3261,scaled_kriging,0.1,10,200,mf_Hartman3,1
3262,scaled_kriging,0.3,10,200,mf_Hartman3,1
3263,scaled_kriging,0.5,10,200,mf_Hartman3,1
3264,scaled_kriging,0.1,15,200,mf_Hartman3,1
3265,scaled_kriging,0.3,15,200,mf_Hartman3,1
3266,scaled_kriging,0.5,15,200,mf_Hartman3,1
3267,scaled_kriging,0.1,20,200,mf_Hartman3,1
3268,scaled_kriging,0.3,20,200,mf_Hartman3,1
3269,scaled_kriging,0.5,20,200,mf_Hartman3,1
3270,scaled_kriging,0.1,25,200,mf_Hartman3,1
3271,scaled_kriging,0.3,25,200,mf_Hartman3,1
3272,scaled_kriging,0.5,25,200,mf_Hartman3,1
3273,scaled_kriging,0.1,30,200,mf_Hartman3,1
3274,scaled_kriging,0.3,30,200,mf_Hartman3,1
3275,scaled_kriging,0.5,30,200,mf_Hartman3,1
3276,scaled_kriging,0.1,5,50,mf_Hartman3,2
3277,scaled_kriging,0.3,5,50,mf_Hartman3,2
3278,scaled_kriging,0.5,5,50,mf_Hartman3,2
3279,scaled_kriging,0.1,10,50,mf_Hartman3,2
3280,scaled_kriging,0.3,10,50,mf_Hartman3,2
3281,scaled_kriging,0.5,10,50,mf_Hartman3,2
3282,scaled_kriging,0.1,15,50,mf_Hartman3,2
3283,scaled_kriging,0.3,15,50,mf_Hartman3,2
3284,scaled_kriging,0.5,15,50,mf_Hartman3,2
3285,scaled_kriging,0.1,20,50,mf_Hartman3,2
3286,scaled_kriging,0.3,20,50,mf_Hartman3,2
3287,scaled_kriging,0.5,20,50,mf_Hartman3,2
3288,scaled_kriging,0.1,25,50,mf_Hartman3,2
3289,scaled_kriging,0.3,25,50,mf_Hartman3,2
3290,scaled_kriging,0.5,25,50,mf_Hartman3,2
3291,scaled_kriging,0.1,30,50,mf_Hartman3,2
3292,scaled_kriging,0.3,30,50,mf_Hartman3,2
3293,scaled_kriging,0.5,30,50,mf_Hartman3,2
3294,scaled_kriging,0.1,5,75,mf_Hartman3,2
3295,scaled_kriging,0.3,5,75,mf_Hartman3,2
3296,scaled_kriging,0.5,5,75,mf_Hartman3,2
3297,scaled_kriging,0.1,10,75,mf_Hartman3,2
3298,scaled_kriging,0.3,10,75,mf_Hartman3,2
3299,scaled_kriging,0.5,10,75,mf_Hartman3,2
3300,scaled_kriging,0.1,15,75,mf_Hartman3,2
3301,scaled_kriging,0.3,15,75,mf_Hartman3,2
3302,scaled_kriging,0.5,15,75,mf_Hartman3,2
3303,scaled_kriging,0.1,20,75,mf_Hartman3,2
3304,scaled_kriging,0.3,20,75,mf_Hartman3,2
3305,scaled_kriging,0.5,20,75,mf_Hartman3,2
3306,scaled_kriging,0.1,25,75,mf_Hartman3,2
3307,scaled_kriging,0.3,25,75,mf_Hartman3,2
3308,scaled_kriging,0.5,25,75,mf_Hartman3,2
3309,scaled_kriging,0.1,30,75,mf_Hartman3,2
3310,scaled_kriging,0.3,30,75,mf_Hartman3,2
3311,scaled_kriging,0.5,30,75,mf_Hartman3,2
3312,scaled_kriging,0.1,5,100,mf_Hartman3,2
3313,scaled_kriging,0.3,5,100,mf_Hartman3,2
3314,scaled_kriging,0.5,5,100,mf_Hartman3,2
3315,scaled_kriging,0.1,10,100,mf_Hartman3,2
3316,scaled_kriging,0.3,10,100,mf_Hartman3,2
3317,scaled_kriging,0.5,10,100,mf_Hartman3,2
3318,scaled_kriging,0.1,15,100,mf_Hartman3,2
3319,scaled_kriging,0.3,15,100,mf_Hartman3,2
3320,scaled_kriging,0.5,15,100,mf_Hartman3,2
3321,scaled_kriging,0.1,20,100,mf_Hartman3,2
3322,scaled_kriging,0.3,20,100,mf_Hartman3,2
3323,scaled_kriging,0.5,20,100,mf_Hartman3,2
3324,scaled_kriging,0.1,25,100,mf_Hartman3,2
3325,scaled_kriging,0.3,25,100,mf_Hartman3,2
3326,scaled_kriging,0.5,25,100,mf_Hartman3,2
3327,scaled_kriging,0.1,30,100,mf_Hartman3,2
3328,scaled_kriging,0.3,30,100,mf_Hartman3,2
3329,scaled_kriging,0.5,30,100,mf_Hartman3,2
3330,scaled_kriging,0.1,5,125,mf_Hartman3,2
3331,scaled_kriging,0.3,5,125,mf_Hartman3,2
3332,scaled_kriging,0.5,5,125,mf_Hartman3,2
3333,scaled_kriging,0.1,10,125,mf_Hartman3,2
3334,scaled_kriging,0.3,10,125,mf_Hartman3,2
3335,scaled_kriging,0.5,10,125,mf_Hartman3,2
3336,scaled_kriging,0.1,15,125,mf_Hartman3,2
3337,scaled_kriging,0.3,15,125,mf_Hartman3,2
3338,scaled_kriging,0.5,15,125,mf_Hartman3,2
3339,scaled_kriging,0.1,20,125,mf_Hartman3,2
3340,scaled_kriging,0.3,20,125,mf_Hartman3,2
3341,scaled_kriging,0.5,20,125,mf_Hartman3,2
3342,scaled_kriging,0.1,25,125,mf_Hartman3,2
3343,scaled_kriging,0.3,25,125,mf_Hartman3,2
3344,scaled_kriging,0.5,25,125,mf_Hartman3,2
3345,scaled_kriging,0.1,30,125,mf_Hartman3,2
3346,scaled_kriging,0.3,30,125,mf_Hartman3,2
3347,scaled_kriging,0.5,30,125,mf_Hartman3,2
3348,scaled_kriging,0.1,5,150,mf_Hartman3,2
3349,scaled_kriging,0.3,5,150,mf_Hartman3,2
3350,scaled_kriging,0.5,5,150,mf_Hartman3,2
3351,scaled_kriging,0.1,10,150,mf_Hartman3,2
3352,scaled_kriging,0.3,10,150,mf_Hartman3,2
3353,scaled_kriging,0.5,10,150,mf_Hartman3,2
3354,scaled_kriging,0.1,15,150,mf_Hartman3,2
3355,scaled_kriging,0.3,15,150,mf_Hartman3,2
3356,scaled_kriging,0.5,15,150,mf_Hartman3,2
3357,scaled_kriging,0.1,20,150,mf_Hartman3,2
3358,scaled_kriging,0.3,20,150,mf_Hartman3,2
3359,scaled_kriging,0.5,20,150,mf_Hartman3,2
3360,scaled_kriging,0.1,25,150,mf_Hartman3,2
3361,scaled_kriging,0.3,25,150,mf_Hartman3,2
3362,scaled_kriging,0.5,25,150,mf_Hartman3,2
3363,scaled_kriging,0.1,30,150,mf_Hartman3,2
3364,scaled_kriging,0.3,30,150,mf_Hartman3,2
3365,scaled_kriging,0.5,30,150,mf_Hartman3,2
3366,scaled_kriging,0.1,5,175,mf_Hartman3,2
3367,scaled_kriging,0.3,5,175,mf_Hartman3,2
3368,scaled_kriging,0.5,5,175,mf_Hartman3,2
3369,scaled_kriging,0.1,10,175,mf_Hartman3,2
3370,scaled_kriging,0.3,10,175,mf_Hartman3,2
3371,scaled_kriging,0.5,10,175,mf_Hartman3,2
3372,scaled_kriging,0.1,15,175,mf_Hartman3,2
3373,scaled_kriging,0.3,15,175,mf_Hartman3,2
3374,scaled_kriging,0.5,15,175,mf_Hartman3,2
3375,scaled_kriging,0.1,20,175,mf_Hartman3,2
3376,scaled_kriging,0.3,20,175,mf_Hartman3,2
3377,scaled_kriging,0.5,20,175,mf_Hartman3,2
3378,scaled_kriging,0.1,25,175,mf_Hartman3,2
3379,scaled_kriging,0.3,25,175,mf_Hartman3,2
3380,scaled_kriging,0.5,25,175,mf_Hartman3,2
3381,scaled_kriging,0.1,30,175,mf_Hartman3,2
3382,scaled_kriging,0.3,30,175,mf_Hartman3,2
3383,scaled_kriging,0.5,30,175,mf_Hartman3,2
3384,scaled_kriging,0.1,5,200,mf_Hartman3,2
3385,scaled_kriging,0.3,5,200,mf_Hartman3,2
3386,scaled_kriging,0.5,5,200,mf_Hartman3,2
3387,scaled_kriging,0.1,10,200,mf_Hartman3,2
3388,scaled_kriging,0.3,10,200,mf_Hartman3,2
3389,scaled_kriging,0.5,10,200,mf_Hartman3,2
3390,scaled_kriging,0.1,15,200,mf_Hartman3,2
3391,scaled_kriging,0.3,15,200,mf_Hartman3,2
3392,scaled_kriging,0.5,15,200,mf_Hartman3,2
3393,scaled_kriging,0.1,20,200,mf_Hartman3,2
3394,scaled_kriging,0.3,20,200,mf_Hartman3,2
3395,scaled_kriging,0.5,20,200,mf_Hartman3,2
3396,scaled_kriging,0.1,25,200,mf_Hartman3,2
3397,scaled_kriging,0.3,25,200,mf_Hartman3,2
3398,scaled_kriging,0.5,25,200,mf_Hartman3,2
3399,scaled_kriging,0.1,30,200,mf_Hartman3,2
3400,scaled_kriging,0.3,30,200,mf_Hartman3,2
3401,scaled_kriging,0.5,30,200,mf_Hartman3,2
3402,scaled_kriging,0.1,5,50,mf_Hartman3,3
3403,scaled_kriging,0.3,5,50,mf_Hartman3,3
3404,scaled_kriging,0.5,5,50,mf_Hartman3,3
3405,scaled_kriging,0.1,10,50,mf_Hartman3,3
3406,scaled_kriging,0.3,10,50,mf_Hartman3,3
3407,scaled_kriging,0.5,10,50,mf_Hartman3,3
3408,scaled_kriging,0.1,15,50,mf_Hartman3,3
3409,scaled_kriging,0.3,15,50,mf_Hartman3,3
3410,scaled_kriging,0.5,15,50,mf_Hartman3,3
3411,scaled_kriging,0.1,20,50,mf_Hartman3,3
3412,scaled_kriging,0.3,20,50,mf_Hartman3,3
3413,scaled_kriging,0.5,20,50,mf_Hartman3,3
3414,scaled_kriging,0.1,25,50,mf_Hartman3,3
3415,scaled_kriging,0.3,25,50,mf_Hartman3,3
3416,scaled_kriging,0.5,25,50,mf_Hartman3,3
3417,scaled_kriging,0.1,30,50,mf_Hartman3,3
3418,scaled_kriging,0.3,30,50,mf_Hartman3,3
3419,scaled_kriging,0.5,30,50,mf_Hartman3,3
3420,scaled_kriging,0.1,5,75,mf_Hartman3,3
3421,scaled_kriging,0.3,5,75,mf_Hartman3,3
3422,scaled_kriging,0.5,5,75,mf_Hartman3,3
3423,scaled_kriging,0.1,10,75,mf_Hartman3,3
3424,scaled_kriging,0.3,10,75,mf_Hartman3,3
3425,scaled_kriging,0.5,10,75,mf_Hartman3,3
3426,scaled_kriging,0.1,15,75,mf_Hartman3,3
3427,scaled_kriging,0.3,15,75,mf_Hartman3,3
3428,scaled_kriging,0.5,15,75,mf_Hartman3,3
3429,scaled_kriging,0.1,20,75,mf_Hartman3,3
3430,scaled_kriging,0.3,20,75,mf_Hartman3,3
3431,scaled_kriging,0.5,20,75,mf_Hartman3,3
3432,scaled_kriging,0.1,25,75,mf_Hartman3,3
3433,scaled_kriging,0.3,25,75,mf_Hartman3,3
3434,scaled_kriging,0.5,25,75,mf_Hartman3,3
3435,scaled_kriging,0.1,30,75,mf_Hartman3,3
3436,scaled_kriging,0.3,30,75,mf_Hartman3,3
3437,scaled_kriging,0.5,30,75,mf_Hartman3,3
3438,scaled_kriging,0.1,5,100,mf_Hartman3,3
3439,scaled_kriging,0.3,5,100,mf_Hartman3,3
3440,scaled_kriging,0.5,5,100,mf_Hartman3,3
3441,scaled_kriging,0.1,10,100,mf_Hartman3,3
3442,scaled_kriging,0.3,10,100,mf_Hartman3,3
3443,scaled_kriging,0.5,10,100,mf_Hartman3,3
3444,scaled_kriging,0.1,15,100,mf_Hartman3,3
3445,scaled_kriging,0.3,15,100,mf_Hartman3,3
3446,scaled_kriging,0.5,15,100,mf_Hartman3,3
3447,scaled_kriging,0.1,20,100,mf_Hartman3,3
3448,scaled_kriging,0.3,20,100,mf_Hartman3,3
3449,scaled_kriging,0.5,20,100,mf_Hartman3,3
3450,scaled_kriging,0.1,25,100,mf_Hartman3,3
3451,scaled_kriging,0.3,25,100,mf_Hartman3,3
3452,scaled_kriging,0.5,25,100,mf_Hartman3,3
3453,scaled_kriging,0.1,30,100,mf_Hartman3,3
3454,scaled_kriging,0.3,30,100,mf_Hartman3,3
3455,scaled_kriging,0.5,30,100,mf_Hartman3,3
3456,scaled_kriging,0.1,5,125,mf_Hartman3,3
3457,scaled_kriging,0.3,5,125,mf_Hartman3,3
3458,scaled_kriging,0.5,5,125,mf_Hartman3,3
3459,scaled_kriging,0.1,10,125,mf_Hartman3,3
3460,scaled_kriging,0.3,10,125,mf_Hartman3,3
3461,scaled_kriging,0.5,10,125,mf_Hartman3,3
3462,scaled_kriging,0.1,15,125,mf_Hartman3,3
3463,scaled_kriging,0.3,15,125,mf_Hartman3,3
3464,scaled_kriging,0.5,15,125,mf_Hartman3,3
3465,scaled_kriging,0.1,20,125,mf_Hartman3,3
3466,scaled_kriging,0.3,20,125,mf_Hartman3,3
3467,scaled_kriging,0.5,20,125,mf_Hartman3,3
3468,scaled_kriging,0.1,25,125,mf_Hartman3,3
3469,scaled_kriging,0.3,25,125,mf_Hartman3,3
3470,scaled_kriging,0.5,25,125,mf_Hartman3,3
3471,scaled_kriging,0.1,30,125,mf_Hartman3,3
3472,scaled_kriging,0.3,30,125,mf_Hartman3,3
3473,scaled_kriging,0.5,30,125,mf_Hartman3,3
3474,scaled_kriging,0.1,5,150,mf_Hartman3,3
3475,scaled_kriging,0.3,5,150,mf_Hartman3,3
3476,scaled_kriging,0.5,5,150,mf_Hartman3,3
3477,scaled_kriging,0.1,10,150,mf_Hartman3,3
3478,scaled_kriging,0.3,10,150,mf_Hartman3,3
3479,scaled_kriging,0.5,10,150,mf_Hartman3,3
3480,scaled_kriging,0.1,15,150,mf_Hartman3,3
3481,scaled_kriging,0.3,15,150,mf_Hartman3,3
3482,scaled_kriging,0.5,15,150,mf_Hartman3,3
3483,scaled_kriging,0.1,20,150,mf_Hartman3,3
3484,scaled_kriging,0.3,20,150,mf_Hartman3,3
3485,scaled_kriging,0.5,20,150,mf_Hartman3,3
3486,scaled_kriging,0.1,25,150,mf_Hartman3,3
3487,scaled_kriging,0.3,25,150,mf_Hartman3,3
3488,scaled_kriging,0.5,25,150,mf_Hartman3,3
3489,scaled_kriging,0.1,30,150,mf_Hartman3,3
3490,scaled_kriging,0.3,30,150,mf_Hartman3,3
3491,scaled_kriging,0.5,30,150,mf_Hartman3,3
3492,scaled_kriging,0.1,5,175,mf_Hartman3,3
3493,scaled_kriging,0.3,5,175,mf_Hartman3,3
3494,scaled_kriging,0.5,5,175,mf_Hartman3,3
3495,scaled_kriging,0.1,10,175,mf_Hartman3,3
3496,scaled_kriging,0.3,10,175,mf_Hartman3,3
3497,scaled_kriging,0.5,10,175,mf_Hartman3,3
3498,scaled_kriging,0.1,15,175,mf_Hartman3,3
3499,scaled_kriging,0.3,15,175,mf_Hartman3,3
3500,scaled_kriging,0.5,15,175,mf_Hartman3,3
3501,scaled_kriging,0.1,20,175,mf_Hartman3,3
3502,scaled_kriging,0.3,20,175,mf_Hartman3,3
3503,scaled_kriging,0.5,20,175,mf_Hartman3,3
3504,scaled_kriging,0.1,25,175,mf_Hartman3,3
3505,scaled_kriging,0.3,25,175,mf_Hartman3,3
3506,scaled_kriging,0.5,25,175,mf_Hartman3,3
3507,scaled_kriging,0.1,30,175,mf_Hartman3,3
3508,scaled_kriging,0.3,30,175,mf_Hartman3,3
3509,scaled_kriging,0.5,30,175,mf_Hartman3,3
3510,scaled_kriging,0.1,5,200,mf_Hartman3,3
3511,scaled_kriging,0.3,5,200,mf_Hartman3,3
3512,scaled_kriging,0.5,5,200,mf_Hartman3,3
3513,scaled_kriging,0.1,10,200,mf_Hartman3,3
3514,scaled_kriging,0.3,10,200,mf_Hartman3,3
3515,scaled_kriging,0.5,10,200,mf_Hartman3,3
3516,scaled_kriging,0.1,15,200,mf_Hartman3,3
3517,scaled_kriging,0.3,15,200,mf_Hartman3,3
3518,scaled_kriging,0.5,15,200,mf_Hartman3,3
3519,scaled_kriging,0.1,20,200,mf_Hartman3,3
3520,scaled_kriging,0.3,20,200,mf_Hartman3,3
3521,scaled_kriging,0.5,20,200,mf_Hartman3,3
