,noise_std,num_hf,num_lf,problem,seed
1310,0.5,85,140,mf_Sixhump,3
1311,0.1,90,140,mf_Sixhump,3
1312,0.3,90,140,mf_Sixhump,3
1313,0.5,90,140,mf_Sixhump,3
1314,0.1,95,140,mf_Sixhump,3
1315,0.3,95,140,mf_Sixhump,3
1316,0.5,95,140,mf_Sixhump,3
1317,0.1,100,140,mf_Sixhump,3
1318,0.3,100,140,mf_Sixhump,3
1319,0.5,100,140,mf_Sixhump,3
1320,0.1,5,160,mf_Sixhump,3
1321,0.3,5,160,mf_Sixhump,3
1322,0.5,5,160,mf_Sixhump,3
1323,0.1,10,160,mf_Sixhump,3
1324,0.3,10,160,mf_Sixhump,3
1325,0.5,10,160,mf_Sixhump,3
1326,0.1,15,160,mf_Sixhump,3
1327,0.3,15,160,mf_Sixhump,3
1328,0.5,15,160,mf_Sixhump,3
1329,0.1,20,160,mf_Sixhump,3
1330,0.3,20,160,mf_Sixhump,3
1331,0.5,20,160,mf_Sixhump,3
1332,0.1,25,160,mf_Sixhump,3
1333,0.3,25,160,mf_Sixhump,3
1334,0.5,25,160,mf_Sixhump,3
1335,0.1,30,160,mf_Sixhump,3
1336,0.3,30,160,mf_Sixhump,3
1337,0.5,30,160,mf_Sixhump,3
1338,0.1,35,160,mf_Sixhump,3
1339,0.3,35,160,mf_Sixhump,3
1340,0.5,35,160,mf_Sixhump,3
1341,0.1,40,160,mf_Sixhump,3
1342,0.3,40,160,mf_Sixhump,3
1343,0.5,40,160,mf_Sixhump,3
1344,0.1,45,160,mf_Sixhump,3
1345,0.3,45,160,mf_Sixhump,3
1346,0.5,45,160,mf_Sixhump,3
1347,0.1,50,160,mf_Sixhump,3
1348,0.3,50,160,mf_Sixhump,3
1349,0.5,50,160,mf_Sixhump,3
1350,0.1,55,160,mf_Sixhump,3
1351,0.3,55,160,mf_Sixhump,3
1352,0.5,55,160,mf_Sixhump,3
1353,0.1,60,160,mf_Sixhump,3
1354,0.3,60,160,mf_Sixhump,3
1355,0.5,60,160,mf_Sixhump,3
1356,0.1,65,160,mf_Sixhump,3
1357,0.3,65,160,mf_Sixhump,3
1358,0.5,65,160,mf_Sixhump,3
1359,0.1,70,160,mf_Sixhump,3
1360,0.3,70,160,mf_Sixhump,3
1361,0.5,70,160,mf_Sixhump,3
1362,0.1,75,160,mf_Sixhump,3
1363,0.3,75,160,mf_Sixhump,3
1364,0.5,75,160,mf_Sixhump,3
1365,0.1,80,160,mf_Sixhump,3
1366,0.3,80,160,mf_Sixhump,3
1367,0.5,80,160,mf_Sixhump,3
1368,0.1,85,160,mf_Sixhump,3
1369,0.3,85,160,mf_Sixhump,3
1370,0.5,85,160,mf_Sixhump,3
1371,0.1,90,160,mf_Sixhump,3
1372,0.3,90,160,mf_Sixhump,3
1373,0.5,90,160,mf_Sixhump,3
1374,0.1,95,160,mf_Sixhump,3
1375,0.3,95,160,mf_Sixhump,3
1376,0.5,95,160,mf_Sixhump,3
1377,0.1,100,160,mf_Sixhump,3
1378,0.3,100,160,mf_Sixhump,3
1379,0.5,100,160,mf_Sixhump,3
1380,0.1,5,180,mf_Sixhump,3
1381,0.3,5,180,mf_Sixhump,3
1382,0.5,5,180,mf_Sixhump,3
1383,0.1,10,180,mf_Sixhump,3
1384,0.3,10,180,mf_Sixhump,3
1385,0.5,10,180,mf_Sixhump,3
1386,0.1,15,180,mf_Sixhump,3
1387,0.3,15,180,mf_Sixhump,3
1388,0.5,15,180,mf_Sixhump,3
1389,0.1,20,180,mf_Sixhump,3
1390,0.3,20,180,mf_Sixhump,3
1391,0.5,20,180,mf_Sixhump,3
1392,0.1,25,180,mf_Sixhump,3
1393,0.3,25,180,mf_Sixhump,3
1394,0.5,25,180,mf_Sixhump,3
1395,0.1,30,180,mf_Sixhump,3
1396,0.3,30,180,mf_Sixhump,3
1397,0.5,30,180,mf_Sixhump,3
1398,0.1,35,180,mf_Sixhump,3
1399,0.3,35,180,mf_Sixhump,3
1400,0.5,35,180,mf_Sixhump,3
1401,0.1,40,180,mf_Sixhump,3
1402,0.3,40,180,mf_Sixhump,3
1403,0.5,40,180,mf_Sixhump,3
1404,0.1,45,180,mf_Sixhump,3
1405,0.3,45,180,mf_Sixhump,3
1406,0.5,45,180,mf_Sixhump,3
1407,0.1,50,180,mf_Sixhump,3
1408,0.3,50,180,mf_Sixhump,3
1409,0.5,50,180,mf_Sixhump,3
1410,0.1,55,180,mf_Sixhump,3
1411,0.3,55,180,mf_Sixhump,3
1412,0.5,55,180,mf_Sixhump,3
1413,0.1,60,180,mf_Sixhump,3
1414,0.3,60,180,mf_Sixhump,3
1415,0.5,60,180,mf_Sixhump,3
1416,0.1,65,180,mf_Sixhump,3
1417,0.3,65,180,mf_Sixhump,3
1418,0.5,65,180,mf_Sixhump,3
1419,0.1,70,180,mf_Sixhump,3
1420,0.3,70,180,mf_Sixhump,3
1421,0.5,70,180,mf_Sixhump,3
1422,0.1,75,180,mf_Sixhump,3
1423,0.3,75,180,mf_Sixhump,3
1424,0.5,75,180,mf_Sixhump,3
1425,0.1,80,180,mf_Sixhump,3
1426,0.3,80,180,mf_Sixhump,3
1427,0.5,80,180,mf_Sixhump,3
1428,0.1,85,180,mf_Sixhump,3
1429,0.3,85,180,mf_Sixhump,3
1430,0.5,85,180,mf_Sixhump,3
1431,0.1,90,180,mf_Sixhump,3
1432,0.3,90,180,mf_Sixhump,3
1433,0.5,90,180,mf_Sixhump,3
1434,0.1,95,180,mf_Sixhump,3
1435,0.3,95,180,mf_Sixhump,3
1436,0.5,95,180,mf_Sixhump,3
1437,0.1,100,180,mf_Sixhump,3
1438,0.3,100,180,mf_Sixhump,3
1439,0.5,100,180,mf_Sixhump,3
1440,0.1,5,200,mf_Sixhump,3
1441,0.3,5,200,mf_Sixhump,3
1442,0.5,5,200,mf_Sixhump,3
1443,0.1,10,200,mf_Sixhump,3
1444,0.3,10,200,mf_Sixhump,3
1445,0.5,10,200,mf_Sixhump,3
1446,0.1,15,200,mf_Sixhump,3
1447,0.3,15,200,mf_Sixhump,3
1448,0.5,15,200,mf_Sixhump,3
1449,0.1,20,200,mf_Sixhump,3
1450,0.3,20,200,mf_Sixhump,3
1451,0.5,20,200,mf_Sixhump,3
1452,0.1,25,200,mf_Sixhump,3
1453,0.3,25,200,mf_Sixhump,3
1454,0.5,25,200,mf_Sixhump,3
1455,0.1,30,200,mf_Sixhump,3
1456,0.3,30,200,mf_Sixhump,3
1457,0.5,30,200,mf_Sixhump,3
1458,0.1,35,200,mf_Sixhump,3
1459,0.3,35,200,mf_Sixhump,3
1460,0.5,35,200,mf_Sixhump,3
1461,0.1,40,200,mf_Sixhump,3
1462,0.3,40,200,mf_Sixhump,3
1463,0.5,40,200,mf_Sixhump,3
1464,0.1,45,200,mf_Sixhump,3
1465,0.3,45,200,mf_Sixhump,3
1466,0.5,45,200,mf_Sixhump,3
1467,0.1,50,200,mf_Sixhump,3
1468,0.3,50,200,mf_Sixhump,3
1469,0.5,50,200,mf_Sixhump,3
1470,0.1,55,200,mf_Sixhump,3
1471,0.3,55,200,mf_Sixhump,3
1472,0.5,55,200,mf_Sixhump,3
1473,0.1,60,200,mf_Sixhump,3
1474,0.3,60,200,mf_Sixhump,3
1475,0.5,60,200,mf_Sixhump,3
1476,0.1,65,200,mf_Sixhump,3
1477,0.3,65,200,mf_Sixhump,3
1478,0.5,65,200,mf_Sixhump,3
1479,0.1,70,200,mf_Sixhump,3
1480,0.3,70,200,mf_Sixhump,3
1481,0.5,70,200,mf_Sixhump,3
1482,0.1,75,200,mf_Sixhump,3
1483,0.3,75,200,mf_Sixhump,3
1484,0.5,75,200,mf_Sixhump,3
1485,0.1,80,200,mf_Sixhump,3
1486,0.3,80,200,mf_Sixhump,3
1487,0.5,80,200,mf_Sixhump,3
1488,0.1,85,200,mf_Sixhump,3
1489,0.3,85,200,mf_Sixhump,3
1490,0.5,85,200,mf_Sixhump,3
1491,0.1,90,200,mf_Sixhump,3
1492,0.3,90,200,mf_Sixhump,3
1493,0.5,90,200,mf_Sixhump,3
1494,0.1,95,200,mf_Sixhump,3
1495,0.3,95,200,mf_Sixhump,3
1496,0.5,95,200,mf_Sixhump,3
1497,0.1,100,200,mf_Sixhump,3
1498,0.3,100,200,mf_Sixhump,3
1499,0.5,100,200,mf_Sixhump,3
1500,0.1,5,220,mf_Sixhump,3
1501,0.3,5,220,mf_Sixhump,3
1502,0.5,5,220,mf_Sixhump,3
1503,0.1,10,220,mf_Sixhump,3
1504,0.3,10,220,mf_Sixhump,3
1505,0.5,10,220,mf_Sixhump,3
1506,0.1,15,220,mf_Sixhump,3
1507,0.3,15,220,mf_Sixhump,3
1508,0.5,15,220,mf_Sixhump,3
1509,0.1,20,220,mf_Sixhump,3
1510,0.3,20,220,mf_Sixhump,3
1511,0.5,20,220,mf_Sixhump,3
1512,0.1,25,220,mf_Sixhump,3
1513,0.3,25,220,mf_Sixhump,3
1514,0.5,25,220,mf_Sixhump,3
1515,0.1,30,220,mf_Sixhump,3
1516,0.3,30,220,mf_Sixhump,3
1517,0.5,30,220,mf_Sixhump,3
1518,0.1,35,220,mf_Sixhump,3
1519,0.3,35,220,mf_Sixhump,3
1520,0.5,35,220,mf_Sixhump,3
1521,0.1,40,220,mf_Sixhump,3
1522,0.3,40,220,mf_Sixhump,3
1523,0.5,40,220,mf_Sixhump,3
1524,0.1,45,220,mf_Sixhump,3
1525,0.3,45,220,mf_Sixhump,3
1526,0.5,45,220,mf_Sixhump,3
1527,0.1,50,220,mf_Sixhump,3
1528,0.3,50,220,mf_Sixhump,3
1529,0.5,50,220,mf_Sixhump,3
1530,0.1,55,220,mf_Sixhump,3
1531,0.3,55,220,mf_Sixhump,3
1532,0.5,55,220,mf_Sixhump,3
1533,0.1,60,220,mf_Sixhump,3
1534,0.3,60,220,mf_Sixhump,3
1535,0.5,60,220,mf_Sixhump,3
1536,0.1,65,220,mf_Sixhump,3
1537,0.3,65,220,mf_Sixhump,3
1538,0.5,65,220,mf_Sixhump,3
1539,0.1,70,220,mf_Sixhump,3
1540,0.3,70,220,mf_Sixhump,3
1541,0.5,70,220,mf_Sixhump,3
1542,0.1,75,220,mf_Sixhump,3
1543,0.3,75,220,mf_Sixhump,3
1544,0.5,75,220,mf_Sixhump,3
1545,0.1,80,220,mf_Sixhump,3
1546,0.3,80,220,mf_Sixhump,3
1547,0.5,80,220,mf_Sixhump,3
1548,0.1,85,220,mf_Sixhump,3
1549,0.3,85,220,mf_Sixhump,3
1550,0.5,85,220,mf_Sixhump,3
1551,0.1,90,220,mf_Sixhump,3
1552,0.3,90,220,mf_Sixhump,3
1553,0.5,90,220,mf_Sixhump,3
1554,0.1,95,220,mf_Sixhump,3
1555,0.3,95,220,mf_Sixhump,3
1556,0.5,95,220,mf_Sixhump,3
1557,0.1,100,220,mf_Sixhump,3
1558,0.3,100,220,mf_Sixhump,3
1559,0.5,100,220,mf_Sixhump,3
1560,0.1,5,240,mf_Sixhump,3
1561,0.3,5,240,mf_Sixhump,3
1562,0.5,5,240,mf_Sixhump,3
1563,0.1,10,240,mf_Sixhump,3
1564,0.3,10,240,mf_Sixhump,3
1565,0.5,10,240,mf_Sixhump,3
1566,0.1,15,240,mf_Sixhump,3
1567,0.3,15,240,mf_Sixhump,3
1568,0.5,15,240,mf_Sixhump,3
1569,0.1,20,240,mf_Sixhump,3
1570,0.3,20,240,mf_Sixhump,3
1571,0.5,20,240,mf_Sixhump,3
1572,0.1,25,240,mf_Sixhump,3
1573,0.3,25,240,mf_Sixhump,3
1574,0.5,25,240,mf_Sixhump,3
1575,0.1,30,240,mf_Sixhump,3
1576,0.3,30,240,mf_Sixhump,3
1577,0.5,30,240,mf_Sixhump,3
1578,0.1,35,240,mf_Sixhump,3
1579,0.3,35,240,mf_Sixhump,3
1580,0.5,35,240,mf_Sixhump,3
1581,0.1,40,240,mf_Sixhump,3
1582,0.3,40,240,mf_Sixhump,3
1583,0.5,40,240,mf_Sixhump,3
1584,0.1,45,240,mf_Sixhump,3
1585,0.3,45,240,mf_Sixhump,3
1586,0.5,45,240,mf_Sixhump,3
1587,0.1,50,240,mf_Sixhump,3
1588,0.3,50,240,mf_Sixhump,3
1589,0.5,50,240,mf_Sixhump,3
1590,0.1,55,240,mf_Sixhump,3
1591,0.3,55,240,mf_Sixhump,3
1592,0.5,55,240,mf_Sixhump,3
1593,0.1,60,240,mf_Sixhump,3
1594,0.3,60,240,mf_Sixhump,3
1595,0.5,60,240,mf_Sixhump,3
1596,0.1,65,240,mf_Sixhump,3
1597,0.3,65,240,mf_Sixhump,3
1598,0.5,65,240,mf_Sixhump,3
1599,0.1,70,240,mf_Sixhump,3
1600,0.3,70,240,mf_Sixhump,3
1601,0.5,70,240,mf_Sixhump,3
1602,0.1,75,240,mf_Sixhump,3
1603,0.3,75,240,mf_Sixhump,3
1604,0.5,75,240,mf_Sixhump,3
1605,0.1,80,240,mf_Sixhump,3
1606,0.3,80,240,mf_Sixhump,3
1607,0.5,80,240,mf_Sixhump,3
1608,0.1,85,240,mf_Sixhump,3
1609,0.3,85,240,mf_Sixhump,3
1610,0.5,85,240,mf_Sixhump,3
1611,0.1,90,240,mf_Sixhump,3
1612,0.3,90,240,mf_Sixhump,3
1613,0.5,90,240,mf_Sixhump,3
1614,0.1,95,240,mf_Sixhump,3
1615,0.3,95,240,mf_Sixhump,3
1616,0.5,95,240,mf_Sixhump,3
1617,0.1,100,240,mf_Sixhump,3
1618,0.3,100,240,mf_Sixhump,3
1619,0.5,100,240,mf_Sixhump,3
1620,0.1,5,260,mf_Sixhump,3
1621,0.3,5,260,mf_Sixhump,3
1622,0.5,5,260,mf_Sixhump,3
1623,0.1,10,260,mf_Sixhump,3
1624,0.3,10,260,mf_Sixhump,3
1625,0.5,10,260,mf_Sixhump,3
1626,0.1,15,260,mf_Sixhump,3
1627,0.3,15,260,mf_Sixhump,3
1628,0.5,15,260,mf_Sixhump,3
1629,0.1,20,260,mf_Sixhump,3
1630,0.3,20,260,mf_Sixhump,3
1631,0.5,20,260,mf_Sixhump,3
1632,0.1,25,260,mf_Sixhump,3
1633,0.3,25,260,mf_Sixhump,3
1634,0.5,25,260,mf_Sixhump,3
1635,0.1,30,260,mf_Sixhump,3
1636,0.3,30,260,mf_Sixhump,3
1637,0.5,30,260,mf_Sixhump,3
1638,0.1,35,260,mf_Sixhump,3
1639,0.3,35,260,mf_Sixhump,3
1640,0.5,35,260,mf_Sixhump,3
1641,0.1,40,260,mf_Sixhump,3
1642,0.3,40,260,mf_Sixhump,3
1643,0.5,40,260,mf_Sixhump,3
1644,0.1,45,260,mf_Sixhump,3
1645,0.3,45,260,mf_Sixhump,3
1646,0.5,45,260,mf_Sixhump,3
1647,0.1,50,260,mf_Sixhump,3
1648,0.3,50,260,mf_Sixhump,3
1649,0.5,50,260,mf_Sixhump,3
1650,0.1,55,260,mf_Sixhump,3
1651,0.3,55,260,mf_Sixhump,3
1652,0.5,55,260,mf_Sixhump,3
1653,0.1,60,260,mf_Sixhump,3
1654,0.3,60,260,mf_Sixhump,3
1655,0.5,60,260,mf_Sixhump,3
1656,0.1,65,260,mf_Sixhump,3
1657,0.3,65,260,mf_Sixhump,3
1658,0.5,65,260,mf_Sixhump,3
1659,0.1,70,260,mf_Sixhump,3
1660,0.3,70,260,mf_Sixhump,3
1661,0.5,70,260,mf_Sixhump,3
1662,0.1,75,260,mf_Sixhump,3
1663,0.3,75,260,mf_Sixhump,3
1664,0.5,75,260,mf_Sixhump,3
1665,0.1,80,260,mf_Sixhump,3
1666,0.3,80,260,mf_Sixhump,3
1667,0.5,80,260,mf_Sixhump,3
1668,0.1,85,260,mf_Sixhump,3
1669,0.3,85,260,mf_Sixhump,3
1670,0.5,85,260,mf_Sixhump,3
1671,0.1,90,260,mf_Sixhump,3
1672,0.3,90,260,mf_Sixhump,3
1673,0.5,90,260,mf_Sixhump,3
1674,0.1,95,260,mf_Sixhump,3
1675,0.3,95,260,mf_Sixhump,3
1676,0.5,95,260,mf_Sixhump,3
1677,0.1,100,260,mf_Sixhump,3
1678,0.3,100,260,mf_Sixhump,3
1679,0.5,100,260,mf_Sixhump,3
1680,0.1,5,280,mf_Sixhump,3
1681,0.3,5,280,mf_Sixhump,3
1682,0.5,5,280,mf_Sixhump,3
1683,0.1,10,280,mf_Sixhump,3
1684,0.3,10,280,mf_Sixhump,3
1685,0.5,10,280,mf_Sixhump,3
1686,0.1,15,280,mf_Sixhump,3
1687,0.3,15,280,mf_Sixhump,3
1688,0.5,15,280,mf_Sixhump,3
1689,0.1,20,280,mf_Sixhump,3
1690,0.3,20,280,mf_Sixhump,3
1691,0.5,20,280,mf_Sixhump,3
1692,0.1,25,280,mf_Sixhump,3
1693,0.3,25,280,mf_Sixhump,3
1694,0.5,25,280,mf_Sixhump,3
1695,0.1,30,280,mf_Sixhump,3
1696,0.3,30,280,mf_Sixhump,3
1697,0.5,30,280,mf_Sixhump,3
1698,0.1,35,280,mf_Sixhump,3
1699,0.3,35,280,mf_Sixhump,3
1700,0.5,35,280,mf_Sixhump,3
1701,0.1,40,280,mf_Sixhump,3
1702,0.3,40,280,mf_Sixhump,3
1703,0.5,40,280,mf_Sixhump,3
1704,0.1,45,280,mf_Sixhump,3
1705,0.3,45,280,mf_Sixhump,3
1706,0.5,45,280,mf_Sixhump,3
1707,0.1,50,280,mf_Sixhump,3
1708,0.3,50,280,mf_Sixhump,3
1709,0.5,50,280,mf_Sixhump,3
1710,0.1,55,280,mf_Sixhump,3
1711,0.3,55,280,mf_Sixhump,3
1712,0.5,55,280,mf_Sixhump,3
1713,0.1,60,280,mf_Sixhump,3
1714,0.3,60,280,mf_Sixhump,3
1715,0.5,60,280,mf_Sixhump,3
1716,0.1,65,280,mf_Sixhump,3
1717,0.3,65,280,mf_Sixhump,3
1718,0.5,65,280,mf_Sixhump,3
1719,0.1,70,280,mf_Sixhump,3
1720,0.3,70,280,mf_Sixhump,3
1721,0.5,70,280,mf_Sixhump,3
1722,0.1,75,280,mf_Sixhump,3
1723,0.3,75,280,mf_Sixhump,3
1724,0.5,75,280,mf_Sixhump,3
1725,0.1,80,280,mf_Sixhump,3
1726,0.3,80,280,mf_Sixhump,3
1727,0.5,80,280,mf_Sixhump,3
1728,0.1,85,280,mf_Sixhump,3
1729,0.3,85,280,mf_Sixhump,3
1730,0.5,85,280,mf_Sixhump,3
1731,0.1,90,280,mf_Sixhump,3
1732,0.3,90,280,mf_Sixhump,3
1733,0.5,90,280,mf_Sixhump,3
1734,0.1,95,280,mf_Sixhump,3
1735,0.3,95,280,mf_Sixhump,3
1736,0.5,95,280,mf_Sixhump,3
1737,0.1,100,280,mf_Sixhump,3
1738,0.3,100,280,mf_Sixhump,3
1739,0.5,100,280,mf_Sixhump,3
1740,0.1,5,300,mf_Sixhump,3
1741,0.3,5,300,mf_Sixhump,3
1742,0.5,5,300,mf_Sixhump,3
1743,0.1,10,300,mf_Sixhump,3
1744,0.3,10,300,mf_Sixhump,3
1745,0.5,10,300,mf_Sixhump,3
1746,0.1,15,300,mf_Sixhump,3
1747,0.3,15,300,mf_Sixhump,3
1748,0.5,15,300,mf_Sixhump,3
1749,0.1,20,300,mf_Sixhump,3
1750,0.3,20,300,mf_Sixhump,3
1751,0.5,20,300,mf_Sixhump,3
1752,0.1,25,300,mf_Sixhump,3
1753,0.3,25,300,mf_Sixhump,3
1754,0.5,25,300,mf_Sixhump,3
1755,0.1,30,300,mf_Sixhump,3
1756,0.3,30,300,mf_Sixhump,3
1757,0.5,30,300,mf_Sixhump,3
1758,0.1,35,300,mf_Sixhump,3
1759,0.3,35,300,mf_Sixhump,3
1760,0.5,35,300,mf_Sixhump,3
1761,0.1,40,300,mf_Sixhump,3
1762,0.3,40,300,mf_Sixhump,3
1763,0.5,40,300,mf_Sixhump,3
1764,0.1,45,300,mf_Sixhump,3
1765,0.3,45,300,mf_Sixhump,3
1766,0.5,45,300,mf_Sixhump,3
1767,0.1,50,300,mf_Sixhump,3
1768,0.3,50,300,mf_Sixhump,3
1769,0.5,50,300,mf_Sixhump,3
1770,0.1,55,300,mf_Sixhump,3
1771,0.3,55,300,mf_Sixhump,3
1772,0.5,55,300,mf_Sixhump,3
1773,0.1,60,300,mf_Sixhump,3
1774,0.3,60,300,mf_Sixhump,3
1775,0.5,60,300,mf_Sixhump,3
1776,0.1,65,300,mf_Sixhump,3
1777,0.3,65,300,mf_Sixhump,3
1778,0.5,65,300,mf_Sixhump,3
1779,0.1,70,300,mf_Sixhump,3
1780,0.3,70,300,mf_Sixhump,3
1781,0.5,70,300,mf_Sixhump,3
1782,0.1,75,300,mf_Sixhump,3
1783,0.3,75,300,mf_Sixhump,3
1784,0.5,75,300,mf_Sixhump,3
1785,0.1,80,300,mf_Sixhump,3
1786,0.3,80,300,mf_Sixhump,3
1787,0.5,80,300,mf_Sixhump,3
1788,0.1,85,300,mf_Sixhump,3
1789,0.3,85,300,mf_Sixhump,3
1790,0.5,85,300,mf_Sixhump,3
1791,0.1,90,300,mf_Sixhump,3
1792,0.3,90,300,mf_Sixhump,3
1793,0.5,90,300,mf_Sixhump,3
1794,0.1,95,300,mf_Sixhump,3
1795,0.3,95,300,mf_Sixhump,3
1796,0.5,95,300,mf_Sixhump,3
1797,0.1,100,300,mf_Sixhump,3
1798,0.3,100,300,mf_Sixhump,3
1799,0.5,100,300,mf_Sixhump,3
1800,0.1,5,120,mf_Sixhump,4
1801,0.3,5,120,mf_Sixhump,4
1802,0.5,5,120,mf_Sixhump,4
1803,0.1,10,120,mf_Sixhump,4
1804,0.3,10,120,mf_Sixhump,4
1805,0.5,10,120,mf_Sixhump,4
1806,0.1,15,120,mf_Sixhump,4
1807,0.3,15,120,mf_Sixhump,4
1808,0.5,15,120,mf_Sixhump,4
1809,0.1,20,120,mf_Sixhump,4
1810,0.3,20,120,mf_Sixhump,4
1811,0.5,20,120,mf_Sixhump,4
1812,0.1,25,120,mf_Sixhump,4
1813,0.3,25,120,mf_Sixhump,4
1814,0.5,25,120,mf_Sixhump,4
1815,0.1,30,120,mf_Sixhump,4
1816,0.3,30,120,mf_Sixhump,4
1817,0.5,30,120,mf_Sixhump,4
1818,0.1,35,120,mf_Sixhump,4
1819,0.3,35,120,mf_Sixhump,4
1820,0.5,35,120,mf_Sixhump,4
1821,0.1,40,120,mf_Sixhump,4
1822,0.3,40,120,mf_Sixhump,4
1823,0.5,40,120,mf_Sixhump,4
1824,0.1,45,120,mf_Sixhump,4
1825,0.3,45,120,mf_Sixhump,4
1826,0.5,45,120,mf_Sixhump,4
1827,0.1,50,120,mf_Sixhump,4
1828,0.3,50,120,mf_Sixhump,4
1829,0.5,50,120,mf_Sixhump,4
1830,0.1,55,120,mf_Sixhump,4
1831,0.3,55,120,mf_Sixhump,4
1832,0.5,55,120,mf_Sixhump,4
1833,0.1,60,120,mf_Sixhump,4
1834,0.3,60,120,mf_Sixhump,4
1835,0.5,60,120,mf_Sixhump,4
1836,0.1,65,120,mf_Sixhump,4
1837,0.3,65,120,mf_Sixhump,4
1838,0.5,65,120,mf_Sixhump,4
1839,0.1,70,120,mf_Sixhump,4
1840,0.3,70,120,mf_Sixhump,4
1841,0.5,70,120,mf_Sixhump,4
1842,0.1,75,120,mf_Sixhump,4
1843,0.3,75,120,mf_Sixhump,4
1844,0.5,75,120,mf_Sixhump,4
1845,0.1,80,120,mf_Sixhump,4
1846,0.3,80,120,mf_Sixhump,4
1847,0.5,80,120,mf_Sixhump,4
1848,0.1,85,120,mf_Sixhump,4
1849,0.3,85,120,mf_Sixhump,4
1850,0.5,85,120,mf_Sixhump,4
1851,0.1,90,120,mf_Sixhump,4
1852,0.3,90,120,mf_Sixhump,4
1853,0.5,90,120,mf_Sixhump,4
1854,0.1,95,120,mf_Sixhump,4
1855,0.3,95,120,mf_Sixhump,4
1856,0.5,95,120,mf_Sixhump,4
1857,0.1,100,120,mf_Sixhump,4
1858,0.3,100,120,mf_Sixhump,4
1859,0.5,100,120,mf_Sixhump,4
1860,0.1,5,140,mf_Sixhump,4
1861,0.3,5,140,mf_Sixhump,4
1862,0.5,5,140,mf_Sixhump,4
1863,0.1,10,140,mf_Sixhump,4
1864,0.3,10,140,mf_Sixhump,4
1865,0.5,10,140,mf_Sixhump,4
1866,0.1,15,140,mf_Sixhump,4
1867,0.3,15,140,mf_Sixhump,4
1868,0.5,15,140,mf_Sixhump,4
1869,0.1,20,140,mf_Sixhump,4
1870,0.3,20,140,mf_Sixhump,4
1871,0.5,20,140,mf_Sixhump,4
1872,0.1,25,140,mf_Sixhump,4
1873,0.3,25,140,mf_Sixhump,4
1874,0.5,25,140,mf_Sixhump,4
1875,0.1,30,140,mf_Sixhump,4
1876,0.3,30,140,mf_Sixhump,4
1877,0.5,30,140,mf_Sixhump,4
1878,0.1,35,140,mf_Sixhump,4
1879,0.3,35,140,mf_Sixhump,4
1880,0.5,35,140,mf_Sixhump,4
1881,0.1,40,140,mf_Sixhump,4
1882,0.3,40,140,mf_Sixhump,4
1883,0.5,40,140,mf_Sixhump,4
1884,0.1,45,140,mf_Sixhump,4
1885,0.3,45,140,mf_Sixhump,4
1886,0.5,45,140,mf_Sixhump,4
1887,0.1,50,140,mf_Sixhump,4
1888,0.3,50,140,mf_Sixhump,4
1889,0.5,50,140,mf_Sixhump,4
1890,0.1,55,140,mf_Sixhump,4
1891,0.3,55,140,mf_Sixhump,4
1892,0.5,55,140,mf_Sixhump,4
1893,0.1,60,140,mf_Sixhump,4
1894,0.3,60,140,mf_Sixhump,4
1895,0.5,60,140,mf_Sixhump,4
1896,0.1,65,140,mf_Sixhump,4
1897,0.3,65,140,mf_Sixhump,4
1898,0.5,65,140,mf_Sixhump,4
1899,0.1,70,140,mf_Sixhump,4
1900,0.3,70,140,mf_Sixhump,4
1901,0.5,70,140,mf_Sixhump,4
1902,0.1,75,140,mf_Sixhump,4
1903,0.3,75,140,mf_Sixhump,4
1904,0.5,75,140,mf_Sixhump,4
1905,0.1,80,140,mf_Sixhump,4
1906,0.3,80,140,mf_Sixhump,4
1907,0.5,80,140,mf_Sixhump,4
1908,0.1,85,140,mf_Sixhump,4
1909,0.3,85,140,mf_Sixhump,4
1910,0.5,85,140,mf_Sixhump,4
1911,0.1,90,140,mf_Sixhump,4
1912,0.3,90,140,mf_Sixhump,4
1913,0.5,90,140,mf_Sixhump,4
1914,0.1,95,140,mf_Sixhump,4
1915,0.3,95,140,mf_Sixhump,4
1916,0.5,95,140,mf_Sixhump,4
1917,0.1,100,140,mf_Sixhump,4
1918,0.3,100,140,mf_Sixhump,4
1919,0.5,100,140,mf_Sixhump,4
1920,0.1,5,160,mf_Sixhump,4
1921,0.3,5,160,mf_Sixhump,4
1922,0.5,5,160,mf_Sixhump,4
1923,0.1,10,160,mf_Sixhump,4
1924,0.3,10,160,mf_Sixhump,4
1925,0.5,10,160,mf_Sixhump,4
1926,0.1,15,160,mf_Sixhump,4
1927,0.3,15,160,mf_Sixhump,4
1928,0.5,15,160,mf_Sixhump,4
1929,0.1,20,160,mf_Sixhump,4
1930,0.3,20,160,mf_Sixhump,4
1931,0.5,20,160,mf_Sixhump,4
1932,0.1,25,160,mf_Sixhump,4
1933,0.3,25,160,mf_Sixhump,4
1934,0.5,25,160,mf_Sixhump,4
1935,0.1,30,160,mf_Sixhump,4
1936,0.3,30,160,mf_Sixhump,4
1937,0.5,30,160,mf_Sixhump,4
1938,0.1,35,160,mf_Sixhump,4
1939,0.3,35,160,mf_Sixhump,4
1940,0.5,35,160,mf_Sixhump,4
1941,0.1,40,160,mf_Sixhump,4
1942,0.3,40,160,mf_Sixhump,4
1943,0.5,40,160,mf_Sixhump,4
1944,0.1,45,160,mf_Sixhump,4
